Src IP Addr,Dst IP Addr,Date first seen,Date first seen timestamp,Duration,Proto,Src Pt,Dst Pt,Packets,Bytes
    103.207.42.11,       10.0.0.101, 2021-05-14 00:14:46.532, 1620944086.532,     0.456, TCP  ,    443,  49991,        8,      480
       10.0.0.101,         10.0.0.2, 2021-05-14 00:13:38.778, 1620944018.778,    15.011, TCP  ,  49980,    135,        7,      492
       10.0.0.101,         10.0.0.2, 2021-05-14 00:13:38.779, 1620944018.779,    15.010, TCP  ,  49981,  49671,        7,     1422
       10.0.0.101,    103.207.42.11, 2021-05-14 00:14:40.839, 1620944080.839,     0.279, TCP  ,  49990,     80,        5,      472
       10.0.0.101,    103.207.42.11, 2021-05-14 00:14:46.386, 1620944086.386,     0.602, TCP  ,  49991,    443,        9,      830
       10.0.0.101,    95.47.161.162, 2021-05-14 00:14:54.193, 1620944094.193,     0.000, TCP  ,  49982,     80,        1,       20
       10.0.0.101,    92.62.115.177, 2021-05-14 00:13:55.914, 1620944035.914,    10.376, TCP  ,  49986,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:14:10.261, 1620944050.261,    10.421, TCP  ,  49987,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:14:24.649, 1620944064.649,    10.422, TCP  ,  49988,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:14:39.058, 1620944079.058,    10.452, TCP  ,  49989,     80,        5,      160
       10.0.0.101,    92.62.115.177, 2021-05-14 00:14:53.495, 1620944093.495,     3.484, TCP  ,  49992,     80,        3,       96
    95.47.161.162,       10.0.0.101, 2021-05-14 00:14:54.193, 1620944094.193,     0.000, TCP  ,     80,  49982,        1,       20
    92.62.115.177,       10.0.0.101, 2021-05-14 00:13:44.501, 1620944024.501,    10.404, TCP  ,     80,  49984,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:13:58.874, 1620944038.874,    10.382, TCP  ,     80,  49986,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:14:13.244, 1620944053.244,    10.401, TCP  ,     80,  49987,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:14:27.626, 1620944067.626,    10.420, TCP  ,     80,  49988,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:14:42.026, 1620944082.026,    10.455, TCP  ,     80,  49989,        4,       80
    92.62.115.177,       10.0.0.101, 2021-05-14 00:14:56.466, 1620944096.466,     0.000, TCP  ,     80,  49992,        1,       20
